2020;0121;0002;EJECUCION DE OBRA;A
2020;0122;0003;SUPERVISION DE OBRAS;A
2020;0123;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0124;0004;SUPERVISION DE OBRAS;A
2020;0125;0005;FORTALECIMIENTO DE CAPACIDADES;A
2020;0126;0003;FORTALECIMIENTO DE CAPACIDADES;A
2020;0127;0002;FORTALECIMIENTO DE CAPACIDADES;A
2020;0128;0003;SUPERVISION DE OBRAS;A
2020;0129;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0130;0003;SUPERVISION DE OBRAS;A
2020;0131;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0132;0003;SUPERVISION DE OBRAS;A
2020;0133;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0134;0003;SUPERVISION DE OBRAS;A
2020;0135;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0136;0002;EJECUCION DE OBRA;A
2020;0137;0003;SUPERVISION DE OBRAS;A
2020;0138;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0139;0002;EJECUCION DE OBRA;A
2020;0140;0003;FORTALECIMIENTO DE CAPACIDADES;A
2020;0141;0002;EJECUCION DE OBRA;A
2020;0142;0003;FORTALECIMIENTO DE CAPACIDADES;A
2020;0143;0002;EJECUCION DE OBRA;A
2020;0144;0003;SUPERVISION DE OBRAS;A
2020;0145;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0146;0003;EJECUCION DE OBRA;A
2020;0147;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0148;0002;EJECUCION DE OBRA;A
2020;0149;0003;SUPERVISION DE OBRAS;A
2020;0150;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0151;0003;SUPERVISION DE OBRAS;A
2020;0152;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0153;0002;EJECUCION DE OBRA;A
2020;0154;0003;SUPERVISION DE OBRAS;A
2020;0155;0004;FORTALECIMIENTO DE CAPACIDADES;A
2020;0156;0001;ELABORACION DE EXPEDIENTES TECNICOS;A
2020;0157;0003;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0158;0004;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0159;0003;GESTION DEL PROYECTO;A
2020;0160;0005;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0161;0001;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0162;0002;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0163;0001;INCREMENTAR LA DISPONIBILIDAD DE CAPITAL HUMANO PARA LA INVESTIGACION, DESARROLLO E INNOVACION;A
2020;0164;0001;EQUIPAMIENTO;A
2020;0165;0001;EQUIPAMIENTO;A
2020;0166;0001;EQUIPAMIENTO INSTITUCIONAL;A
2020;0167;0001;EQUIPAMIENTO INSTITUCIONAL;A
2020;0168;0001;DOTACION DE EQUIPOS Y MOBILIARIO;A
2020;0169;0001;EQUIPAMIENTO INSTITUCIONAL;A
2020;0170;0001;EQUIPAMIENTO INSTITUCIONAL;A
2020;0171;0001;EQUIPAMIENTO INSTITUCIONAL;A
2020;0172;0003;MEJORAMIENTO DE LAS CAPACIDADES DE LA INVESTIGACION APLICADA Y DESARROLLO EXPERIMENTAL EN PESCA;A
2020;0173;0004;MEJORAMIENTO DE LAS CAPACIDADES DE LA INVESTIGACION APLICADA Y DESARROLLO EXPERIMENTAL EN PESCA;A
2020;0174;0005;MEJORAMIENTO DE LAS CAPACIDADES DE LA INVESTIGACION APLICADA Y DESARROLLO EXPERIMENTAL EN PESCA;A
2020;0175;0001;MEJORAR LA PRODUCTIVIDAD DE PYMES;A
2020;0176;0006;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0177;0007;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0178;0008;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0179;0004;TRANSFERENCIA TECNOLOGICA;A
2020;0180;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0181;0006;TRANSFERENCIA TECNOLOGICA;A
2020;0182;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0183;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0184;0004;TRANSFERENCIA TECNOLOGICA;A
2020;0185;0004;TRANSFERENCIA TECNOLOGICA;A
2020;0186;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0187;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0188;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0189;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0190;0001;DESARROLLO PRODUCTIVO;A
2020;0191;0001;EQUIPAMIENTO;A
2020;0192;0001;INFRAESTRUCTURA;A
2020;0193;0001;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0194;0027;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0195;0028;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0196;0001;ENTREGA ECONOMICA A FAVOR DE LOS DEUDOS DEL PERSONAL DE LA SALUD FALLECIDOS A CONSECUENCIA DEL COVID-19 DU 063-2020;A
2020;0197;0004;EQUIPAMIENTO;A
2020;0198;0004;EQUIPAMIENTO;A
2020;0199;0029;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0200;0006;GESTION DEL PROYECTO;A
2020;0201;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0202;0006;GESTION DEL PROYECTO;A
2020;0203;0006;GESTION DEL PROYECTO;A
2020;0204;0003;GESTION DEL PROYECTO;A
2020;0205;0006;GESTION DEL PROYECTO;A
2020;0206;0005;GESTION DEL PROYECTO;A
2020;0207;0006;GESTION DEL PROYECTO;A
2020;0208;0006;GESTION DEL PROYECTO;A
2020;0209;0001;GESTION DEL PROYECTO;A
2020;0210;0006;GESTION DEL PROYECTO;A
2020;0211;0005;GESTION DEL PROYECTO;A
2020;0212;0004;GESTION DEL PROYECTO;A
2020;0213;0005;GESTION DEL PROYECTO;A
2020;0214;0005;GESTION DEL PROYECTO;A
2020;0215;0005;GESTION DEL PROYECTO;A
2020;0216;0006;GESTION DEL PROYECTO;A
2020;0217;0007;GESTION DEL PROYECTO;A
2020;0218;0001;ELABORACION DE EXPEDIENTES TECNICOS;A
2020;0219;0009;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0220;0001;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0221;0010;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0222;0011;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0223;0012;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0224;0013;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0225;0014;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0226;0015;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0227;0016;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0228;0017;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0229;0018;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0230;0019;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0231;0020;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0232;0021;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0233;0022;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0234;0023;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0235;0024;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0236;0025;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0237;0026;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0238;0027;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0239;0028;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0240;0029;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0241;0030;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0242;0031;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0243;0032;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0244;0033;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
